"board","combo","reach_probability","fold_frequency","call_frequency","raise_frequency","ev_fold_btn","ev_call_btn","ev_raise_btn","mixed_ev_btn","best_ev_action","best_ev_btn","highest_frequency_action","highest_frequency","loss_if_fold_btn","loss_if_call_btn","loss_if_raise_btn","iteration","exploitability"
"Ks Th 5d","6dKd","9,00249","0","0,909204","0,090796","0","5,10729","5,08024","5,1048339682","C","5,10729","C","0,909204","5,10729","0","0,02705","160","0,49377331137657166"
"Ks Th 5d","6dAd","7,03316","1","0","0","0","-0,2594498","-0,2058598","0","F","0","F","1","0","0,2594498","0,2058598","160","0,49377331137657166"
"Ks Th 5d","6h6s","88,8777","0,449322","0,536351","0,014328","0","0,0044346","0,0055187","0,0024575740782","R","0,0055187","C","0,536351","0,0055187","0,0010841","0","160","0,49377331137657166"
"Ks Th 5d","6h7h","50,7579","0,012485","0,790644","0,196871","0","0,0477715","0,0600161","0,0495856794691","R","0,0600161","C","0,790644","0,0600161","0,0122446","0","160","0,49377331137657166"
"Ks Th 5d","6h8h","15,1868","1","0","0","0","-0,145998","-0,0381706","0","F","0","F","1","0","0,145998","0,0381706","160","0,49377331137657166"
"Ks Th 5d","6hKh","9,02435","0","1","0","0","5,04842","4,66006","5,04842","C","5,04842","C","1","5,04842","0","0,38836","160","0,49377331137657166"
"Ks Th 5d","6hAh","7,01811","1","0","0","0","-0,2860718","-0,2135181","0","F","0","F","1","0","0,2860718","0,2135181","160","0,49377331137657166"
"Ks Th 5d","6s7s","50,8825","0,010436","0,757245","0,232319","0","0,0571644","0,0771458","0,0612098911882","R","0,0771458","C","0,757245","0,0771458","0,0199814","0","160","0,49377331137657166"
"Ks Th 5d","6s8s","15,2663","1","0","0","0","-0,1717903","-0,0427696","0","F","0","F","1","0","0,1717903","0,0427696","160","0,49377331137657166"
"Ks Th 5d","6sAs","7,01151","1","0","0","0","-0,3020351","-0,1983101","0","F","0","F","1","0","0,3020351","0,1983101","160","0,49377331137657166"
"Ks Th 5d","7c7d","116,742","0,378878","0,57501","0,046111","0","0,0018238","-0,0006241","0,0010199253629","C","0,0018238","C","0,57501","0,0018238","0","0,0024479","160","0,49377331137657166"
"Ks Th 5d","7c7h","116,765","0,469848","0,529178","0,000974","0","-0,0014874","-0,0042301","-0,0007912194746","F","0","C","0,529178","0","0,0014874","0,0042301","160","0,49377331137657166"
"Ks Th 5d","7c7s","116,837","0,475747","0,524247","6E-06","0","-0,0030422","-0,0173283","-0,0015949681932","F","0","C","0,524247","0","0,0030422","0,0173283","160","0,49377331137657166"
"Ks Th 5d","7c8c","45,97","1","0","0","0","-0,5980507","-0,2959743","0","F","0","F","1","0","0,5980507","0,2959743","160","0,49377331137657166"
"Ks Th 5d","7c9c","6,25585","1","0","0","0","-0,7154953","-0,3913986","0","F","0","F","1","0","0,7154953","0,3913986","160","0,49377331137657166"
"Ks Th 5d","7cAc","14,5499","1","0","0","0","-0,8026463","-0,349036","0","F","0","F","1","0","0,8026463","0,349036","160","0,49377331137657166"
"Ks Th 5d","7d7h","115,983","0,146844","0,85311","4,6E-05","0","0,0058849","-0,0066586","0,0050201607434","C","0,0058849","C","0,85311","0,0058849","0","0,0125435","160","0,49377331137657166"
"Ks Th 5d","7d7s","116,055","0,160542","0,839448","9E-06","0","0,00411","-0,0210197","0,0034499421027","C","0,00411","C","0,839448","0,00411","0","0,0251297","160","0,49377331137657166"
"Ks Th 5d","7d8d","45,4769","0,999499","0","0,000501","0","-0,0269562","-0,0063747","-3,1937247E-06","F","0","F","0,999499","0","0,0269562","0,0063747","160","0,49377331137657166"
"Ks Th 5d","7d9d","6,18922","1","0","0","0","-0,1824402","-0,0782749","0","F","0","F","1","0","0,1824402","0,0782749","160","0,49377331137657166"
"Ks Th 5d","7dAd","14,0411","1","0","0","0","-0,2512753","-0,2293312","0","F","0","F","1","0","0,2512753","0,2293312","160","0,49377331137657166"
"Ks Th 5d","7h7s","116,075","0,254881","0,745119","0","0","0,0023781","-0,0253933","0,0017719674939","C","0,0023781","C","0,745119","0,0023781","0","0,0277714","160","0,49377331137657166"
"Ks Th 5d","7h8h","45,5098","0,801582","0,198376","4,2E-05","0","0,0097004","-0,0078987","0,001923994805","C","0,0097004","F","0,801582","0,0097004","0","0,0175991","160","0,49377331137657166"
"Ks Th 5d","7h9h","6,21807","1","0","0","0","-0,1110153","-0,0885735","0","F","0","F","1","0","0,1110153","0,0885735","160","0,49377331137657166"
"Ks Th 5d","7hAh","14,0316","1","0","0","0","-0,2643703","-0,2464798","0","F","0","F","1","0","0,2643703","0,2464798","160","0,49377331137657166"
"Ks Th 5d","7s8s","45,7007","0,99997","0","3E-05","0","-0,0104473","-0,0145061","-4,35183E-07","F","0","F","0,99997","0","0,0104473","0,0145061","160","0,49377331137657166"
"Ks Th 5d","7s9s","6,22527","1","0","0","0","-0,1392796","-0,0759655","0","F","0","F","1","0","0,1392796","0,0759655","160","0,49377331137657166"
"Ks Th 5d","7sAs","14,0015","1","0","0","0","-0,2875778","-0,2404415","0","F","0","F","1","0","0,2875778","0,2404415","160","0,49377331137657166"
"Ks Th 5d","8c8d","124,672","0,013461","0,982183","0,004356","0","0,0163502","0,0059124","0,016084642901","C","0,0163502","C","0,982183","0,0163502","0","0,0104378","160","0,49377331137657166"
"Ks Th 5d","8c8h","124,724","0,114968","0,884991","4,1E-05","0","0,0134644","-0,0049068","0,0119156716416","C","0,0134644","C","0,884991","0,0134644","0","0,0183712","160","0,49377331137657166"
"Ks Th 5d","8c8s","125,142","0,197152","0,802848","0","0","0,010075","-0,0311581","0,0080886936","C","0,010075","C","0,802848","0,010075","0","0,0412331","160","0,49377331137657166"
"Ks Th 5d","8c9c","42,0307","1","0","0","0","-0,6296558","-0,4238777","0","F","0","F","1","0","0,6296558","0,4238777","160","0,49377331137657166"
"Ks Th 5d","8cTc","11,4569","0","0,999973","2,7E-05","0","1,72691","1,65267","1,72690799552","C","1,72691","C","0,999973","1,72691","0","0,0742400000000001","160","0,49377331137657166"
"Ks Th 5d","8cAc","36,7485","1","0","0","0","-0,7267788","-0,3681583","0","F","0","F","1","0","0,7267788","0,3681583","160","0,49377331137657166"
"Ks Th 5d","8d8h","124,143","2,7E-05","0,90651","0,093463","0","0,029324","0,0343185","0,0297900092055","R","0,0343185","C","0,90651","0,0343185","0,0049945","0","160","0,49377331137657166"
"Ks Th 5d","8d8s","124,553","2,4E-05","0,969886","0,03009","0","0,026152","0,0196758","0,025956503494","C","0,026152","C","0,969886","0,026152","0","0,0064762","160","0,49377331137657166"
"Ks Th 5d","8d9d","41,6951","0,99972","0","0,00028","0","-0,0457935","-0,0092937","-2,602236E-06","F","0","F","0,99972","0","0,0457935","0,0092937","160","0,49377331137657166"
"Ks Th 5d","8dTd","11,3894","0","0,890544","0,109456","0","2,61627","2,60057","2,6145515408","C","2,61627","C","0,890544","2,61627","0","0,0156999999999998","160","0,49377331137657166"
"Ks Th 5d","8dAd","35,5652","1","0","0","0","-0,1557934","-0,1595886","0","F","0","F","1","0","0,1557934","0,1595886","160","0,49377331137657166"
"Ks Th 5d","8h8s","124,608","6E-05","0,999865","7,6E-05","0","0,0222588","0,0102837","0,0222565766232","C","0,0222588","C","0,999865","0,0222588","0","0,0119751","160","0,49377331137657166"
"Ks Th 5d","8h9h","41,9065","0,898941","0,101059","0","0","0,0196953","-0,0525791","0,0019903873227","C","0,0196953","F","0,898941","0,0196953","0","0,0722744","160","0,49377331137657166"
"Ks Th 5d","8hAh","35,547","1","0","0","0","-0,1695816","-0,2024239","0","F","0","F","1","0","0,1695816","0,2024239","160","0,49377331137657166"
"Ks Th 5d","8s9s","42,0738","1","0","0","0","-0,0385223","-0,0500256","0","F","0","F","1","0","0,0385223","0,0500256","160","0,49377331137657166"
"Ks Th 5d","8sTs","11,5018","0","0,998858","0,001142","0","2,60877","2,58971","2,60874823348","C","2,60877","C","0,998858","2,60877","0","0,0190600000000005","160","0,49377331137657166"
"Ks Th 5d","8sAs","35,5911","1","0","0","0","-0,2302364","-0,2035316","0","F","0","F","1","0","0,2302364","0,2035316","160","0,49377331137657166"
"Ks Th 5d","9c9d","125,856","0,309832","0,690168","0","0","0,0140274","-0,2360695","0,0096812626032","C","0,0140274","C","0,690168","0,0140274","0","0,2500969","160","0,49377331137657166"
"Ks Th 5d","9c9h","126,426","0,299798","0,700202","0","0","0,0124592","-0,2804867","0,0087239567584","C","0,0124592","C","0,700202","0,0124592","0","0,2929459","160","0,49377331137657166"
"Ks Th 5d","9c9s","126,522","0,359779","0,640221","0","0","0,0107368","-0,2706291","0,0068739248328","C","0,0107368","C","0,640221","0,0107368","0","0,2813659","160","0,49377331137657166"
"Ks Th 5d","9cTc","70,2795","0","0,965052","0,034948","0","1,37996","1,37844","1,37990687904","C","1,37996","C","0,965052","1,37996","0","0,00152000000000019","160","0,49377331137657166"
"Ks Th 5d","9cJc","15,1606","0","0,631097","0,368903","0","0,968009","0,983609","0,9737638868","R","0,983609","C","0,631097","0,983609","0,0156000000000001","0","160","0,49377331137657166"
"Ks Th 5d","9cKc","36,5344","0","0,914611","0,085389","0","3,97294","3,9772","3,97330375714","R","3,9772","C","0,914611","3,9772","0,00425999999999993","0","160","0,49377331137657166"
"Ks Th 5d","9cAc","67,6113","1","0","0","0","-0,6750023","-0,4705624","0","F","0","F","1","0","0,6750023","0,4705624","160","0,49377331137657166"
"Ks Th 5d","9d9h","126,027","0,10659","0,89341","0","0","0,0135677","-0,162289","0,012121518857","C","0,0135677","C","0,89341","0,0135677","0","0,1758567","160","0,49377331137657166"
"Ks Th 5d","9d9s","126,09","0,199864","0,800136","0","0","0,0121216","-0,1614601","0,0096989285376","C","0,0121216","C","0,800136","0,0121216","0","0,1735817","160","0,49377331137657166"
"Ks Th 5d","9dTd","69,9516","0","0,983041","0,016959","0","2,25327","2,25167","2,2532428656","C","2,25327","C","0,983041","2,25327","0","0,00159999999999982","160","0,49377331137657166"
"Ks Th 5d","9dJd","15,04","0","0,356737","0,643263","0","1,62016","1,62869","1,62564703339","R","1,62869","R","0,643263","1,62869","0,00853000000000015","0","160","0,49377331137657166"
"Ks Th 5d","9dKd","36,3856","0","0,800613","0,199387","0","4,83631","4,82249","4,83355447166","C","4,83631","C","0,800613","4,83631","0","0,0138199999999999","160","0,49377331137657166"
"Ks Th 5d","9dAd","65,4414","1","0","0","0","-0,0768299","-0,2212002","0","F","0","F","1","0","0,0768299","0,2212002","160","0,49377331137657166"
"Ks Th 5d","9h9s","126,644","0,175073","0,824927","0","0","0,0109924","-0,2071255","0,0090679275548","C","0,0109924","C","0,824927","0,0109924","0","0,2181179","160","0,49377331137657166"
"Ks Th 5d","9hJh","15,2031","0","0,126468","0,873532","0","1,74455","1,73733","1,73824309896","C","1,74455","R","0,873532","1,74455","0","0,00721999999999978","160","0,49377331137657166"
"Ks Th 5d","9hKh","36,6885","0","1","0","0","4,83065","4,55346","4,83065","C","4,83065","C","1","4,83065","0","0,277190000000001","160","0,49377331137657166"
"Ks Th 5d","9hAh","65,7397","1","0","0","0","-0,0937012","-0,2862564","0","F","0","F","1","0","0,0937012","0,2862564","160","0,49377331137657166"
"Ks Th 5d","9sTs","70,7045","0","0,9475","0,0525","0","2,2762","2,27527","2,276151175","C","2,2762","C","0,9475","2,2762","0","0,000930000000000319","160","0,49377331137657166"
"Ks Th 5d","9sJs","15,1479","0","0,058309","0,941691","0","1,70687","1,70075","1,70110685108","C","1,70687","R","0,941691","1,70687","0","0,0061199999999999","160","0,49377331137657166"
"Ks Th 5d","9sAs","65,586","1","0","0","0","-0,1349854","-0,2719418","0","F","0","F","1","0","0,1349854","0,2719418","160","0,49377331137657166"
"Ks Th 5d","TcTd","103,974","0","0,789077","0,210923","0","18,8093","18,8324","18,8141723213","R","18,8324","C","0,789077","18,8324","0,0230999999999995","0","160","0,49377331137657166"
"Ks Th 5d","TcTs","104,671","0","0,710411","0,289589","0","19,3073","19,3021","19,3057941372","C","19,3073","C","0,710411","19,3073","0","0,00520000000000209","160","0,49377331137657166"
"Ks Th 5d","TcJc","83,3789","0","0,96184","0,03816","0","1,29556","1,29197","1,2954230056","C","1,29556","C","0,96184","1,29556","0","0,00358999999999998","160","0,49377331137657166"
"Ks Th 5d","TcQc","54,1695","0","0,978342","0,021658","0","1,47002","1,46105","1,46982572774","C","1,47002","C","0,978342","1,47002","0","0,00897000000000014","160","0,49377331137657166"
"Ks Th 5d","TcKc","88,9471","0","0,679463","0,320537","0","13,9629","13,9856","13,9701761899","R","13,9856","C","0,679463","13,9856","0,0227000000000004","0","160","0,49377331137657166"
"Ks Th 5d","TcAc","104,816","0","0,943046","0,056954","0","2,08278","2,0809","2,08267292648","C","2,08278","C","0,943046","2,08278","0","0,00187999999999988","160","0,49377331137657166"
"Ks Th 5d","TdTs","104,601","0","0,749057","0,250943","0","19,1829","19,1997","19,1871158424","R","19,1997","C","0,749057","19,1997","0,0167999999999999","0","160","0,49377331137657166"
"Ks Th 5d","TdJd","82,9484","0","0,936399","0,063601","0","2,18706","2,17966","2,1865893526","C","2,18706","C","0,936399","2,18706","0","0,00739999999999963","160","0,49377331137657166"
"Ks Th 5d","TdQd","53,8378","0","0,943944","0,056056","0","2,38371","2,38374","2,38371168168","R","2,38374","C","0,943944","2,38374","3,00000000001965E-05","0","160","0,49377331137657166"
"Ks Th 5d","TdKd","88,9055","0","0,728641","0,271359","0","14,3852","14,4011","14,3895146081","R","14,4011","C","0,728641","14,4011","0,0158999999999985","0","160","0,49377331137657166"
"Ks Th 5d","TdAd","101,4","0","0,951837","0,048163","0","2,99981","2,99723","2,99968573946","C","2,99981","C","0,951837","2,99981","0","0,00258000000000003","160","0,49377331137657166"
"Ks Th 5d","TsJs","83,6264","0","0,936494","0,063506","0","2,22147","2,21332","2,2209524261","C","2,22147","C","0,936494","2,22147","0","0,0081500000000001","160","0,49377331137657166"
"Ks Th 5d","TsQs","54,4535","0","0,994233","0,005767","0","2,41065","2,40344","2,41060841993","C","2,41065","C","0,994233","2,41065","0","0,00720999999999972","160","0,49377331137657166"
"Ks Th 5d","TsAs","101,682","0","0,952567","0,047433","0","2,88523","2,88243","2,8850971876","C","2,88523","C","0,952567","2,88523","0","0,00279999999999969","160","0,49377331137657166"
"Ks Th 5d","JcJd","81,708","0","1","0","0","1,05439","0,955562","1,05439","C","1,05439","C","1","1,05439","0","0,0988280000000002","160","0,49377331137657166"
"Ks Th 5d","JcJh","82,2268","0","1","0","0","1,10725","1,05305","1,10725","C","1,10725","C","1","1,10725","0","0,0542","160","0,49377331137657166"
"Ks Th 5d","JcJs","81,866","0","1","0","0","1,04412","0,900534","1,04412","C","1,04412","C","1","1,04412","0","0,143586","160","0,49377331137657166"
"Ks Th 5d","JcQc","59,5211","0","0,964344","0,035656","0","4,92493","4,92196","4,92482410168","C","4,92493","C","0,964344","4,92493","0","0,00296999999999947","160","0,49377331137657166"
"Ks Th 5d","JcKc","97,0326","0","0,86874","0,13126","0","4,2753","4,28259","4,2762568854","R","4,28259","C","0,86874","4,28259","0,00729000000000024","0","160","0,49377331137657166"
"Ks Th 5d","JcAc","101,587","0","0,965664","0,034336","0","1,16521","1,16127","1,16507471616","C","1,16521","C","0,965664","1,16521","0","0,00394000000000005","160","0,49377331137657166"
"Ks Th 5d","JcAd","23,7215","0","1","0","0","1,10748","1,06887","1,10748","C","1,10748","C","1","1,10748","0","0,03861","160","0,49377331137657166"
"Ks Th 5d","JcAh","23,7123","0","0,999736","0,000264","0","1,09085","1,06636","1,09084353464","C","1,09085","C","0,999736","1,09085","0","0,0244900000000001","160","0,49377331137657166"
"Ks Th 5d","JcAs","23,6211","0","1","0","0","1,12807","1,06969","1,12807","C","1,12807","C","1","1,12807","0","0,0583799999999999","160","0,49377331137657166"
"Ks Th 5d","JdJh","81,8664","0","0,989346","0,010654","0","1,15669","1,14999","1,1566186182","C","1,15669","C","0,989346","1,15669","0","0,00669999999999993","160","0,49377331137657166"
"Ks Th 5d","JdJs","81,4991","0","0,962506","0,037494","0","1,09597","1,10102","1,0961593447","R","1,10102","C","0,962506","1,10102","0,00505","0","160","0,49377331137657166"
"Ks Th 5d","JdQd","59,0414","0","0,897108","0,102892","0","5,5864","5,58613","5,58637221916","C","5,5864","C","0,897108","5,5864","0","0,000269999999999548","160","0,49377331137657166"
"Ks Th 5d","JdKd","96,7609","0","0,930127","0,069873","0","5,10272","5,10387","5,10280035395","R","5,10387","C","0,930127","5,10387","0,00114999999999998","0","160","0,49377331137657166"
"Ks Th 5d","JdAc","24,4035","0","0,916065","0,083935","0","1,27987","1,28151","1,2800076534","R","1,28151","C","0,916065","1,28151","0,00163999999999986","0","160","0,49377331137657166"
"Ks Th 5d","JdAd","97,8512","0","0,859718","0,140282","0","1,8561","1,8599","1,8566330716","R","1,8599","C","0,859718","1,8599","0,00380000000000003","0","160","0,49377331137657166"
"Ks Th 5d","JdAh","23,6049","0","1","0","0","1,1761","1,14942","1,1761","C","1,1761","C","1","1,1761","0","0,02668","160","0,49377331137657166"
"Ks Th 5d","JdAs","23,5208","0","1","0","0","1,21749","1,15274","1,21749","C","1,21749","C","1","1,21749","0","0,0647499999999999","160","0,49377331137657166"
"Ks Th 5d","JhJs","82,0109","0","0,974919","0,025081","0","1,15111","1,14534","1,15096528263","C","1,15111","C","0,974919","1,15111","0","0,00577000000000005","160","0,49377331137657166"
"Ks Th 5d","JhQh","59,8604","0","0,862425","0,137575","0","5,66877","5,66983","5,6689158295","R","5,66983","C","0,862425","5,66983","0,00105999999999984","0","160","0,49377331137657166"
"Ks Th 5d","JhKh","97,7432","0","0,970846","0,029154","0","5,09682","5,09576","5,09678909676","C","5,09682","C","0,970846","5,09682","0","0,00105999999999984","160","0,49377331137657166"
"Ks Th 5d","JhAc","24,5688","0","0,988908","0,011092","0","1,27039","1,26106","1,27028651164","C","1,27039","C","0,988908","1,27039","0","0,00933000000000006","160","0,49377331137657166"
"Ks Th 5d","JhAd","23,7809","0","1","0","0","1,18704","1,11235","1,18704","C","1,18704","C","1","1,18704","0","0,0746900000000001","160","0,49377331137657166"
"Ks Th 5d","JhAh","98,4309","0","0,901019","0,098981","0","1,89946","1,89928","1,89944218342","C","1,89946","C","0,901019","1,89946","0","0,000180000000000069","160","0,49377331137657166"
"Ks Th 5d","JhAs","23,6772","0","1","0","0","1,20943","1,11822","1,20943","C","1,20943","C","1","1,20943","0","0,09121","160","0,49377331137657166"
"Ks Th 5d","JsQs","59,4721","0","0,91947","0,08053","0","5,65762","5,65584","5,6574766566","C","5,65762","C","0,91947","5,65762","0","0,00178000000000011","160","0,49377331137657166"
