"board","combo","reach_probability","check_frequency","bet_frequency","ev_check_btn","ev_bet_btn","mixed_ev_btn","best_ev_action","best_ev_btn","highest_frequency_action","highest_frequency","loss_if_check_btn","loss_if_bet_btn","iteration","exploitability"
"As Kh 9d","8sTs","3,89336","1","0","1,06727","0,996591","1,06727","X","1,06727","X","1","0","0,0706790000000003","190","0,4913451075553894"
"As Kh 9d","9c9h","45,4963","0,181046","0,818954","13,119","13,1294","13,1275171216","B","13,1294","B","0,818954","0,0104000000000006","0","190","0,4913451075553894"
"As Kh 9d","9c9s","45,4993","0,182446","0,817554","13,1497","13,1543","13,1534607484","B","13,1543","B","0,817554","0,00459999999999994","0","190","0,4913451075553894"
"As Kh 9d","9cTc","24,682","0,4107","0,5893","1,73947","1,74358","1,741892023","B","1,74358","B","0,5893","0,00411000000000006","0","190","0,4913451075553894"
"As Kh 9d","9cJc","5,27641","0,549421","0,450579","1,77346","1,78099","1,77685285987","B","1,78099","X","0,549421","0,00752999999999981","0","190","0,4913451075553894"
"As Kh 9d","9cKc","13,335","0,031355","0,968645","8,69576","8,70249","8,70227898085","B","8,70249","B","0,968645","0,00673000000000101","0","190","0,4913451075553894"
"As Kh 9d","9cAc","23,862","0,130241","0,869759","9,13671","9,12706","9,12831682565","X","9,13671","B","0,869759","0","0,00964999999999883","190","0,4913451075553894"
"As Kh 9d","9h9s","45,5244","0,137384","0,862616","13,202","13,2092","13,2082108352","B","13,2092","B","0,862616","0,00719999999999921","0","190","0,4913451075553894"
"As Kh 9d","9hTh","24,913","0,509803","0,490197","2,25105","2,2656","2,25818236635","B","2,2656","X","0,509803","0,0145499999999998","0","190","0,4913451075553894"
"As Kh 9d","9hJh","5,29995","0,694993","0,305007","2,308","2,32303","2,31258425521","B","2,32303","X","0,694993","0,0150300000000003","0","190","0,4913451075553894"
"As Kh 9d","9hAh","23,6264","0,121875","0,878125","9,27687","9,26734","9,26850146875","X","9,27687","B","0,878125","0","0,00952999999999804","190","0,4913451075553894"
"As Kh 9d","9sTs","24,6681","0,561642","0,438358","2,29762","2,29779","2,29769452086","B","2,29779","X","0,561642","0,000170000000000226","0","190","0,4913451075553894"
"As Kh 9d","9sJs","5,28003","0,628093","0,371907","2,34166","2,35935","2,34823903483","B","2,35935","X","0,628093","0,01769","0","190","0,4913451075553894"
"As Kh 9d","9sKs","13,2111","1E-05","0,99999","9,10919","9,14799","9,147989612","B","9,14799","B","0,99999","0,0388000000000002","0","190","0,4913451075553894"
"As Kh 9d","TcTd","36,1312","1","0","0,965117","0,912222","0,965117","X","0,965117","X","1","0","0,0528949999999999","190","0,4913451075553894"
"As Kh 9d","TcTh","36,2382","1","0","0,950739","0,910959","0,950739","X","0,950739","X","1","0","0,0397799999999998","190","0,4913451075553894"
"As Kh 9d","TcTs","35,9354","1","0","0,947937","0,914912","0,947937","X","0,947937","X","1","0","0,033025","190","0,4913451075553894"
"As Kh 9d","TcJc","28,3809","0,384566","0,615434","2,22701","2,23215","2,23017333076","B","2,23215","B","0,615434","0,00513999999999992","0","190","0,4913451075553894"
"As Kh 9d","TcQc","18,9883","0,26565","0,73435","2,30467","2,32607","2,32038509","B","2,32607","B","0,73435","0,0213999999999999","0","190","0,4913451075553894"
"As Kh 9d","TcKc","31,8406","0,610901","0,389099","2,98678","3,01166","2,99646078312","B","3,01166","X","0,610901","0,02488","0","190","0,4913451075553894"
"As Kh 9d","TcAc","36,1041","0,672777","0,327222","5,08139","5,09298","5,08517742159","B","5,09298","X","0,672777","0,01159","0","190","0,4913451075553894"
"As Kh 9d","TdTh","36,3327","0,911182","0,088818","0,993767","0,990615","0,993487045664","X","0,993767","X","0,911182","0","0,00315200000000004","190","0,4913451075553894"
"As Kh 9d","TdTs","36,012","0,95668","0,04332","0,987307","0,984678","0,98719311172","X","0,987307","X","0,95668","0","0,00262899999999999","190","0,4913451075553894"
"As Kh 9d","TdJd","28,5862","0,354129","0,645871","2,63058","2,6381","2,63543694992","B","2,6381","B","0,645871","0,00751999999999997","0","190","0,4913451075553894"
"As Kh 9d","TdQd","19,0901","0,309299","0,690701","2,67617","2,68848","2,68467252931","B","2,68848","B","0,690701","0,0123099999999998","0","190","0,4913451075553894"
"As Kh 9d","TdKd","31,8038","0,647503","0,352497","3,44428","3,46793","3,45261655405","B","3,46793","X","0,647503","0,0236499999999999","0","190","0,4913451075553894"
"As Kh 9d","TdAd","36,0867","0,633233","0,366767","5,52915","5,53689","5,53198877658","B","5,53689","X","0,633233","0,00774000000000008","0","190","0,4913451075553894"
"As Kh 9d","ThTs","36,1203","0,903737","0,096263","0,97306","0,977662","0,973503002326","B","0,977662","X","0,903737","0,00460199999999988","0","190","0,4913451075553894"
"As Kh 9d","ThJh","28,6795","0,349047","0,650953","2,67281","2,68226","2,67896150585","B","2,68226","B","0,650953","0,00945000000000018","0","190","0,4913451075553894"
"As Kh 9d","ThQh","19,0529","0,26616","0,73384","2,75659","2,77719","2,771707104","B","2,77719","B","0,73384","0,0206","0","190","0,4913451075553894"
"As Kh 9d","ThAh","36,0461","0,639681","0,360319","5,55173","5,55754","5,55382345339","B","5,55754","X","0,639681","0,00581000000000031","0","190","0,4913451075553894"
"As Kh 9d","TsJs","28,2593","0,328367","0,671633","2,72199","2,71933","2,72020345622","X","2,72199","B","0,671633","0","0,00265999999999966","190","0,4913451075553894"
"As Kh 9d","TsQs","18,8219","0,28903","0,71097","2,81491","2,82617","2,8229155222","B","2,82617","B","0,71097","0,01126","0","190","0,4913451075553894"
"As Kh 9d","TsKs","31,5015","0,593758","0,406242","3,59662","3,61746","3,60508608328","B","3,61746","X","0,593758","0,0208399999999997","0","190","0,4913451075553894"
"As Kh 9d","JcJd","28,1605","1","0","1,50634","1,30239","1,50634","X","1,50634","X","1","0","0,20395","190","0,4913451075553894"
"As Kh 9d","JcJh","28,1514","1","0","1,50687","1,30543","1,50687","X","1,50687","X","1","0","0,20144","190","0,4913451075553894"
"As Kh 9d","JcJs","28,0425","1","0","1,50048","1,27362","1,50048","X","1,50048","X","1","0","0,22686","190","0,4913451075553894"
"As Kh 9d","JcQc","20,7348","0,305628","0,694372","2,30578","2,32699","2,32050763012","B","2,32699","B","0,694372","0,02121","0","190","0,4913451075553894"
"As Kh 9d","JcKc","34,6172","0,453869","0,546131","3,13712","3,17691","3,15885055249","B","3,17691","B","0,546131","0,03979","0","190","0,4913451075553894"
"As Kh 9d","JcAc","34,7298","0,531486","0,468514","5,6068","5,61936","5,61268453584","B","5,61936","X","0,531486","0,0125600000000006","0","190","0,4913451075553894"
"As Kh 9d","JcAd","8,31642","0,631788","0,368212","5,6483","5,66925","5,6560140414","B","5,66925","X","0,631788","0,02095","0","190","0,4913451075553894"
"As Kh 9d","JcAh","8,26606","0,582271","0,417729","5,69482","5,71555","5,70347952217","B","5,71555","X","0,582271","0,0207300000000004","0","190","0,4913451075553894"
"As Kh 9d","JdJh","28,2124","1","0","1,53269","1,38078","1,53269","X","1,53269","X","1","0","0,15191","190","0,4913451075553894"
"As Kh 9d","JdJs","28,0994","1","0","1,52519","1,356","1,52519","X","1,52519","X","1","0","0,16919","190","0,4913451075553894"
"As Kh 9d","JdQd","20,8788","0,328193","0,671807","2,66963","2,68839","2,68223309932","B","2,68839","B","0,671807","0,0187599999999999","0","190","0,4913451075553894"
"As Kh 9d","JdKd","34,5301","0,499185","0,500815","3,55688","3,57728","3,567096626","B","3,57728","B","0,500815","0,0203999999999991","0","190","0,4913451075553894"
"As Kh 9d","JdAc","8,41012","0,603096","0,396904","5,68175","5,68977","5,68493317008","B","5,68977","X","0,603096","0,00802000000000014","0","190","0,4913451075553894"
"As Kh 9d","JdAd","34,5893","0,419541","0,580459","6,04295","6,0409","6,04176005905","X","6,04295","B","0,580459","0","0,00204999999999966","190","0,4913451075553894"
"As Kh 9d","JdAh","8,29628","0,616886","0,383114","5,7515","5,77083","5,75890559362","B","5,77083","X","0,616886","0,0193300000000001","0","190","0,4913451075553894"
"As Kh 9d","JhJs","28,0896","1","0","1,52568","1,34896","1,52568","X","1,52568","X","1","0","0,17672","190","0,4913451075553894"
"As Kh 9d","JhQh","20,7472","0,319705","0,680295","2,74207","2,75721","2,7523696663","B","2,75721","B","0,680295","0,0151399999999997","0","190","0,4913451075553894"
"As Kh 9d","JhAc","8,39906","0,527311","0,472689","5,66992","5,68674","5,67787062898","B","5,68674","X","0,527311","0,0168200000000009","0","190","0,4913451075553894"
"As Kh 9d","JhAd","8,33431","0,556338","0,443662","5,69387","5,71899","5,70501478944","B","5,71899","X","0,556338","0,0251200000000003","0","190","0,4913451075553894"
"As Kh 9d","JhAh","34,363","0,491578","0,508422","6,03431","6,03344","6,03386767286","X","6,03431","B","0,508422","0","0,000869999999999038","190","0,4913451075553894"
"As Kh 9d","JsQs","20,5934","0,335493","0,664507","2,81879","2,82852","2,82525565311","B","2,82852","B","0,664507","0,00973000000000024","0","190","0,4913451075553894"
"As Kh 9d","JsKs","34,1923","0,483457","0,516543","3,71872","3,74176","3,73062115072","B","3,74176","B","0,516543","0,0230400000000004","0","190","0,4913451075553894"
"As Kh 9d","JsAc","8,36057","0,648699","0,351301","5,70463","5,69461","5,70110996398","X","5,70463","X","0,648699","0","0,0100199999999999","190","0,4913451075553894"
"As Kh 9d","JsAd","8,29403","0,72154","0,27846","5,72749","5,72711","5,7273841852","X","5,72749","X","0,72154","0","0,000380000000000713","190","0,4913451075553894"
"As Kh 9d","JsAh","8,24672","0,655424","0,344576","5,77348","5,77731","5,77479972608","B","5,77731","X","0,655424","0,00382999999999978","0","190","0,4913451075553894"
"As Kh 9d","QcQd","12,5664","1","0","2,03994","1,89432","2,03994","X","2,03994","X","1","0","0,14562","190","0,4913451075553894"
"As Kh 9d","QcQh","12,4982","1","0","2,03661","1,90724","2,03661","X","2,03661","X","1","0","0,12937","190","0,4913451075553894"
"As Kh 9d","QcQs","12,4688","1","0","2,03506","1,90179","2,03506","X","2,03506","X","1","0","0,13327","190","0,4913451075553894"
"As Kh 9d","QcKc","32,9945","0,512425","0,487575","3,30949","3,34566","3,32712558775","B","3,34566","X","0,512425","0,0361699999999998","0","190","0,4913451075553894"
"As Kh 9d","QcKd","15,9091","0,501996","0,498004","3,34354","3,38742","3,36539241552","B","3,38742","X","0,501996","0,0438800000000001","0","190","0,4913451075553894"
"As Kh 9d","QcKs","15,8028","0,568717","0,431282","3,35532","3,37906","3,36555527936","B","3,37906","X","0,568717","0,0237400000000001","0","190","0,4913451075553894"
"As Kh 9d","QcAc","8,44367","0,397216","0,602784","6,2623","6,27281","6,26863525984","B","6,27281","B","0,602784","0,01051","0","190","0,4913451075553894"
"As Kh 9d","QcAd","32,8637","0,478415","0,521585","6,2915","6,30038","6,2961316748","B","6,30038","B","0,521585","0,00887999999999955","0","190","0,4913451075553894"
"As Kh 9d","QcAh","32,6326","0,445426","0,554574","6,31408","6,31872","6,31665322336","B","6,31872","B","0,554574","0,0046400000000002","0","190","0,4913451075553894"
"As Kh 9d","QdQh","12,5331","1","0","2,05857","1,93639","2,05857","X","2,05857","X","1","0","0,12218","190","0,4913451075553894"
"As Kh 9d","QdQs","12,4996","1","0","2,05686","1,92956","2,05686","X","2,05686","X","1","0","0,1273","190","0,4913451075553894"
"As Kh 9d","QdKc","16,0424","0,507348","0,492653","3,33906","3,37955","3,35901085903","B","3,37955","X","0,507348","0,0404899999999997","0","190","0,4913451075553894"
"As Kh 9d","QdKd","32,9241","0,554866","0,445134","3,68778","3,69519","3,69107844294","B","3,69519","X","0,554866","0,00741000000000014","0","190","0,4913451075553894"
"As Kh 9d","QdKs","15,8273","0,559585","0,440415","3,37456","3,40859","3,38954732245","B","3,40859","X","0,559585","0,03403","0","190","0,4913451075553894"
"As Kh 9d","QdAc","33,2013","0,464223","0,535777","6,28872","6,29455","6,29184357991","B","6,29455","B","0,535777","0,00583000000000045","0","190","0,4913451075553894"
"As Kh 9d","QdAd","8,39014","7,2E-05","0,999928","6,74533","6,75666","6,75665918424","B","6,75666","B","0,999928","0,0113299999999992","0","190","0,4913451075553894"
"As Kh 9d","QdAh","32,7493","0,492559","0,507441","6,35045","6,35789","6,35422536104","B","6,35789","B","0,507441","0,007439999999999","0","190","0,4913451075553894"
"As Kh 9d","QhQs","12,4372","1","0","2,05262","1,94197","2,05262","X","2,05262","X","1","0","0,11065","190","0,4913451075553894"
"As Kh 9d","QhKc","15,9761","0,516582","0,483418","3,33988","3,37536","3,35703167064","B","3,37536","X","0,516582","0,0354799999999997","0","190","0,4913451075553894"
"As Kh 9d","QhKd","15,8391","0,49428","0,50572","3,36591","3,40774","3,3870642676","B","3,40774","B","0,50572","0,0418299999999991","0","190","0,4913451075553894"
"As Kh 9d","QhKs","15,7576","0,554536","0,445464","3,37608","3,40493","3,3889316364","B","3,40493","X","0,554536","0,0288499999999998","0","190","0,4913451075553894"
"As Kh 9d","QhAc","32,9604","0,4601","0,5399","6,2649","6,26926","6,267253964","B","6,26926","B","0,5399","0,00436000000000014","0","190","0,4913451075553894"
"As Kh 9d","QhAd","32,7274","0,499491","0,500509","6,30684","6,31586","6,31135459118","B","6,31586","B","0,500509","0,00902000000000047","0","190","0,4913451075553894"
"As Kh 9d","QhAh","8,31154","0,221973","0,778027","6,67255","6,67198","6,67210652461","X","6,67255","B","0,778027","0","0,000569999999998849","190","0,4913451075553894"
"As Kh 9d","QsKc","15,9084","0,567252","0,432748","3,32897","3,36665","3,34527594464","B","3,36665","X","0,567252","0,0376799999999995","0","190","0,4913451075553894"
"As Kh 9d","QsKd","15,8004","0,537677","0,462323","3,35415","3,40261","3,37655417258","B","3,40261","X","0,537677","0,0484600000000004","0","190","0,4913451075553894"
"As Kh 9d","QsKs","32,5142","0,535919","0,464081","3,85204","3,87505","3,86271850381","B","3,87505","X","0,535919","0,0230100000000002","0","190","0,4913451075553894"
"As Kh 9d","QsAc","32,8869","0,401535","0,598465","6,21106","6,21945","6,21608112135","B","6,21945","B","0,598465","0,00839000000000034","0","190","0,4913451075553894"
"As Kh 9d","QsAd","32,6521","0,468013","0,531987","6,2554","6,26485","6,26042727715","B","6,26485","B","0,531987","0,00945000000000018","0","190","0,4913451075553894"
"As Kh 9d","QsAh","32,4769","0,42072","0,57928","6,27341","6,28131","6,277986312","B","6,28131","B","0,57928","0,00789999999999935","0","190","0,4913451075553894"
"As Kh 9d","KcAd","9,79168","0","1","12,0732","12,2957","12,2957","B","12,2957","B","1","0,2225","0","190","0,4913451075553894"
"As Kh 9d","KcAh","9,73175","0,334203","0,665797","11,5999","11,6174","11,6115514475","B","11,6174","B","0,665797","0,0175000000000001","0","190","0,4913451075553894"
"As Kh 9d","KdAc","9,78662","0,085231","0,914769","12,0378","12,0383","12,0382573845","B","12,0383","B","0,914769","0,000499999999998835","0","190","0,4913451075553894"
"As Kh 9d","KdAh","9,64881","0,125106","0,874894","11,7645","11,7665","11,766249788","B","11,7665","B","0,874894","0,00200000000000067","0","190","0,4913451075553894"
"As Kh 9d","KsAc","9,72659","0,235354","0,764646","11,7955","11,8167","11,8117104952","B","11,8167","B","0,764646","0,0212000000000003","0","190","0,4913451075553894"
"As Kh 9d","KsAd","9,66146","0","1","12,0057","12,215","12,215","B","12,215","B","1","0,209299999999999","0","190","0,4913451075553894"
"As Kh 9d","KsAh","9,61574","0,303991","0,696009","11,4963","11,5301","11,5198251042","B","11,5301","B","0,696009","0,0338000000000012","0","190","0,4913451075553894"
"As Kh 8d","2c2d","15,1205","0,615693","0,384307","0,972977","0,980064","0,975700583709","B","0,980064","X","0,615693","0,00708699999999995","0","200","0,4892415404319763"
"As Kh 8d","2c2h","15,1084","0,561607","0,438393","0,973849","0,984991","0,978733574806","B","0,984991","X","0,561607","0,0111419999999999","0","200","0,4892415404319763"
"As Kh 8d","2c2s","15,2135","0,634608","0,365392","0,965815","0,980988","0,971359092816","B","0,980988","X","0,634608","0,0151730000000001","0","200","0,4892415404319763"
"As Kh 8d","2cAc","3,26909","0,587892","0,412108","4,84756","4,87282","4,85796984808","B","4,87282","X","0,587892","0,0252600000000003","0","200","0,4892415404319763"
"As Kh 8d","2d2h","15,0747","0,398766","0,601234","1,02743","1,03706","1,03321988342","B","1,03706","B","0,601234","0,00962999999999981","0","200","0,4892415404319763"
"As Kh 8d","2d2s","15,1798","0,440355","0,559645","1,01939","1,03705","1,0292733307","B","1,03705","B","0,559645","0,01766","0","200","0,4892415404319763"
"As Kh 8d","2dAd","3,25618","0,546058","0,453942","5,34056","5,37619","5,35673395346","B","5,37619","X","0,546058","0,0356299999999994","0","200","0,4892415404319763"
"As Kh 8d","2h2s","15,1678","0,435098","0,564902","1,01893","1,03328","1,0270363437","B","1,03328","B","0,564902","0,0143500000000001","0","200","0,4892415404319763"
"As Kh 8d","2hAh","3,22399","0,593707","0,406293","5,34217","5,37769","5,35660152736","B","5,37769","X","0,593707","0,0355199999999991","0","200","0,4892415404319763"
"As Kh 8d","3c3d","13,9973","0,611415","0,388585","0,965498","0,973537","0,968621834815","B","0,973537","X","0,611415","0,00803900000000002","0","200","0,4892415404319763"
"As Kh 8d","3c3h","13,9866","0,510212","0,489788","0,969037","0,98082","0,974808172004","B","0,98082","X","0,510212","0,011783","0","200","0,4892415404319763"
